Date,Close,High,Low,Open,Volume,sector_EXP_ret,sector_EXX_ret,MA5,EMA5,Close/MA5,MA10,EMA10,Close/MA10,MA20,EMA20,Close/MA20,MA50,EMA50,Close/MA50,MA100,EMA100,Close/MA100,MA200,EMA200,Close/MA200,RSI,MACD,MACD_signal,Momentum,Volatility_5,Range_5,Volatility_10,Range_10,Volatility_20,Range_20,Return_1d,Return_1d_future,Return_5d,Return_5d_future,Return_10d,Return_10d_future,DayOfWeek,Day,Month,Year,IsMonthStart,IsMonthEnd,Target
2017-11-23,5379.5400390625,5391.89013671875,5330.31982421875,5339.759765625,55368500,,,5351.61396484375,5359.2678430459755,1.005218252736876,5343.364013671875,5365.2428459947205,1.0067702715551594,5416.726025390625,5379.88627800911,0.9931349700623924,5366.642412109375,5351.753804021367,1.002403295387079,5255.979013671875,5290.724510888739,1.0235086603407695,5205.69951171875,5171.3015418311215,1.0333942685228779,30.57016479773452,-9.701573991855184,0.2858324159368213,-28.2099609375,23.290113965003805,50.00400390625,26.87975542053752,51.611962890625,80.66722593933709,43.700927734375,0.005003077778584553,-0.0020257866590480678,0.008085972209348702,0.0012563305007127212,-0.005216580081827016,-0.0008023656500073528,3,23,11,2017,0,0,1
2017-11-24,5390.4599609375,5419.8798828125,5374.39990234375,5374.39990234375,54357200,0.00047092555968086813,0.0,5365.87197265625,5369.665215676484,1.0045822912672062,5344.33798828125,5369.827775984317,1.0086300628361051,5411.542529296875,5380.893295430862,0.9961041480788078,5370.173408203125,5353.271692527882,1.0037776345738456,5258.43201171875,5292.699470295645,1.0251078551409465,5208.172712402344,5173.48222261825,1.0350002310985331,33.61672397495788,-7.324073395970117,-1.2361487464445664,9.73974609375,20.060279088676904,49.92001953125,28.510714322605548,52.083984375,78.73941092957853,43.81044921875,0.002029898800958385,0.005665971667044412,0.013402474466799985,0.01383700289586054,0.001810119408714339,-0.0015983958523101416,4,24,11,2017,0,0,0
2017-11-27,5360.08984375,5408.47021484375,5359.39013671875,5378.9599609375,62120700,-0.014871957111487144,0.0,5369.79990234375,5366.473425034323,0.9981917280400874,5346.183984375,5368.057242850804,1.0026010813349562,5404.86552734375,5378.912014318399,0.9917156711175837,5372.78880859375,5353.539071007181,0.9976364295534121,5260.376508789062,5294.033933136326,1.0189555509561599,5210.348862304688,5175.339014868317,1.0287391469175209,33.265778375454644,-7.800581440977112,-2.5490352853510756,18.4599609375,15.16313194631956,50.67607421875,28.91070078777834,48.618017578125,77.05616542781883,45.2509521484375,-0.005634049303321009,-0.005637742247232569,0.0036775267476023554,-0.005418189613261126,0.0034558667190509595,-0.004964001831724296,0,27,11,2017,0,0,1
2017-11-28,5390.47998046875,5398.18994140625,5357.27978515625,5366.3798828125,65960000,0.023791533855342495,0.0,5374.66591796875,5374.475610179132,1.0029423340429644,5353.673974609375,5372.1341042358845,1.0068749060988647,5399.225024414062,5380.013725380337,0.9983803149700616,5375.849609375,5354.9877341233205,1.0027214993269595,5262.875307617188,5295.943755855779,1.0242461896573674,5212.803962402344,5177.479720993694,1.0340845386375366,39.38695189028075,-5.66073402926304,-3.1713750341334688,74.89990234375,17.432977891258027,47.05810546875,29.789995030830163,46.302001953125,73.52001301620984,46.2044677734375,0.005669706591613588,-0.0014023257458974925,0.0045339915149171794,0.0027811575621408124,0.014090635686589081,-0.006764082579351904,1,28,11,2017,0,0,1
2017-11-29,5398.0498046875,5441.68994140625,5394.89013671875,5416.490234375,92621500,0.010265832920956397,0.0,5383.72392578125,5382.333675015255,1.0026609609080523,5363.353955078125,5376.846049772542,1.0064690583355074,5393.413012695312,5381.731447219114,1.0008597138734365,5378.97740234375,5356.676442772897,1.0035457301485295,5264.634506835938,5297.965657812842,1.0253417967910834,5215.456311035156,5179.674448194628,1.0350100705984253,48.508858578003824,-3.315844990905134,-3.200269025487802,96.7998046875,14.767565748453194,48.76806640625,26.39637011652213,46.464990234375,68.35837757350345,47.43896484375,0.0014042950249657515,0.004701424295636025,0.008461063273070613,0.0044097810154914985,0.01825980753360046,-0.0002593580039345067,2,29,11,2017,0,0,0
2017-11-30,5372.7900390625,5429.64990234375,5372.58984375,5402.66015625,128032500,0.03399528343870539,0.0,5382.37392578125,5379.152463031003,0.998219394109197,5366.9939453125,5376.108593279807,1.0010799516096087,5386.527514648437,5380.879884537531,0.9974496601848633,5381.08740234375,5357.308348509744,0.9984580508248879,5266.008408203125,5299.447328728677,1.0202775276038367,5217.9953100585935,5181.595996362467,1.0296655554108132,48.77428080222306,-3.4559178455710935,-3.251398789504461,36.39990234375,15.534288390868456,47.866015625,24.72158770821555,48.935009765625,62.64025554640171,48.5634765625,-0.004679424336371474,0.010513646305704505,-0.001254754114847434,-0.0020561129932538114,0.0068210721875989755,0.0029213165876478264,3,30,11,2017,0,1,0
2017-12-01,5316.89013671875,5378.31982421875,5299.06005859375,5374.1298828125,99908800,-0.005360384251039463,0.0,5367.6599609375,5358.398354260253,0.99054153493548,5366.765966796875,5365.341601177796,0.9907065390243032,5376.4735107421875,5374.785622840504,0.9889177592144014,5381.799404296875,5355.723320596372,0.9879391142809409,5266.824208984375,5299.792730867094,1.0095059044592698,5220.135961914062,5182.942206714271,1.0185347997658687,46.3650125191015,-7.985529324990239,-4.198224896601617,-2.27978515625,32.037069628638804,54.62197265625,25.21716074675178,52.27099609375,56.24324603326057,51.344970703125,-0.01040425960019531,-0.013434033391965028,-0.013648153358318371,-0.015224734058908895,-0.0004285979184223132,-0.006058674808308573,4,1,12,2017,1,0,1
2017-12-04,5389.2900390625,5400.10009765625,5350.58984375,5363.2900390625,81907500,0.01895266936851492,0.0,5373.5,5368.695582527669,1.0029385017330419,5371.649951171875,5369.695862611378,1.003283923571151,5370.575512695313,5376.166995814027,1.0034846407657705,5384.242607421875,5357.039662497005,1.000937445061199,5268.41541015625,5301.564954791756,1.0229432608281481,5222.603012695313,5184.995418976443,1.0319164650198374,59.53186169272346,-5.667876259220975,-4.492155169125488,48.83984375,32.96027398916951,54.7080078125,24.265722815903285,52.692041015625,47.277900367021736,52.7999755859375,0.013616964142958654,0.002559794933002957,0.005447706319055001,0.0004566620631842877,0.00914526715235886,-0.0057724521382448435,0,4,12,2017,0,0,0
2017-12-05,5375.52978515625,5392.47998046875,5349.7900390625,5382.22998046875,77844600,-0.01886467197111308,0.0,5370.5099609375,5370.973650070529,1.000934701593566,5372.587939453125,5370.756575801354,1.0005475658539755,5365.319995117187,5376.106309084716,1.001902922854248,5386.3780078125,5357.764765346387,0.9979859893530466,5270.4380078125,5303.029604897983,1.0199398564574653,5225.024211425782,5186.8912833165405,1.028804761019356,59.61972598720363,-4.88514409754589,-4.570752954809569,9.3798828125,31.68839404596546,55.06396484375,24.210723263511717,51.06103515625,39.62104136167183,52.452978515625,-0.0025532591132623184,0.00021950328478115289,-0.002773444176894957,-0.009518766950805113,0.0017479725656570633,-0.0013710745450916662,1,5,12,2017,0,0,0
2017-12-06,5374.35009765625,5385.52978515625,5316.5498046875,5333.31982421875,78019500,0.003414171521474163,0.0,5365.77001953125,5372.0991325991035,1.001599039484318,5374.74697265625,5371.409943411335,0.9999261593146581,5360.465991210937,5375.939050853433,1.002590093187435,5388.225810546875,5358.415170535009,0.9974248085773493,5272.020810546875,5304.441891883295,1.0194098792069755,5227.6697607421875,5188.756545150767,1.028058455033938,55.39020054302758,-4.310327371475978,-4.518667838142851,21.59033203125,28.109543319041954,59.5,23.187081098782258,54.134033203125,30.930870872718113,53.7079833984375,-0.00021945511366294745,-0.0017663471684800092,-0.004390420223738922,-0.00464863953704775,0.00403349542602327,0.004031572073199152,2,6,12,2017,0,0,1
2017-12-07,5383.85986328125,5396.31005859375,5365.75,5374.56982421875,81173900,0.023728412468074334,0.0,5367.983984375,5376.019376159819,1.0029575123458754,5375.178955078125,5373.673565205865,1.0016149989192311,5359.271484375,5376.693413941797,1.004588007712977,5390.027607421875,5359.4130016230965,0.9988557119573689,5273.86720703125,5306.0145249802845,1.0208561671980203,5230.3631591796875,5190.697871699329,1.0293472364021539,59.39142356075202,-3.0522380647653335,-4.225381883467348,4.31982421875,29.214890353439074,54.2,23.326122149436593,51.0330078125,29.433793250907605,51.3224853515625,0.0017694726715231646,-0.0028208421992421684,0.0020603493042288257,0.004987684824475425,0.0008030099576139538,-0.0003918238457174539,3,7,12,2017,0,0,1
2017-12-08,5399.08984375,5425.75,5393.56005859375,5411.91015625,90629200,0.01591871984392834,0.0,5384.42392578125,5383.709532023213,1.0027237673279268,5376.041943359375,5378.294706759343,1.004287150404229,5360.189965820313,5378.8264072568645,1.007257182707653,5391.413203125,5360.968956216309,1.001423864270049,5276.68150390625,5307.857600599487,1.0231979776973714,5233.065708007813,5192.771423660033,1.0317259795702798,58.66529092588317,-0.8168450028570078,-3.54367450734528,8.6298828125,10.242974731327141,44.78603515625,24.101050553503313,49.70400390625,30.40879119674223,50.893994140625,0.002828821859317099,0.0022758775471283244,0.015460110124069448,0.009307767536018474,0.0016009548118411931,0.006406602307265086,4,8,12,2017,0,0,0
2017-12-11,5386.830078125,5411.7099609375,5382.5,5411.7099609375,68771400,-0.010072906725459019,0.0,5383.93193359375,5384.749714057142,1.0005382951655029,5378.715966796875,5379.84659246219,1.0015085591762445,5362.449975585938,5379.588661625258,1.004546448479717,5392.141005859375,5361.983117859788,0.9990150614146397,5279.272802734375,5309.421412035636,1.020373502073035,5235.195708007813,5194.702355545257,1.0289644129034652,53.18235439975355,-0.03414689876626653,-2.8417689856294777,26.740234375,10.007176855374778,40.7259765625,23.612981590579604,47.7169921875,30.63560285064761,48.1675048828125,-0.002270709689928929,-0.007436604157397886,-0.0004564536181332901,-0.00622627089971417,0.00498876607566201,0.00335086068844892,0,11,12,2017,0,0,1
2017-12-12,5427.18994140625,5427.18994140625,5359.759765625,5394.93017578125,80840200,-0.023743158279530996,0.0,5394.26396484375,5398.896456506845,1.0061038867910599,5382.386962890625,5388.454474088382,1.0083239980373992,5368.03046875,5384.122116842495,1.01102070358964,5393.3366015625,5364.540248194943,1.0062768824467478,5281.933901367188,5311.753462122183,1.0275005410426403,5237.512658691407,5197.015664857307,1.0362151454469677,60.57579832072699,3.799057483271099,-1.513603691849362,36.7099609375,20.4173893240826,45.6740234375,28.076736455507714,50.368994140625,31.792005686437935,48.335498046875,0.007492321587262429,0.005137513096765245,0.009610244629776332,0.00822599372290056,0.006810146975874343,0.01643811889970781,1,12,12,2017,0,0,0
2017-12-13,5399.4501953125,5429.02978515625,5393.97998046875,5415.31982421875,87609600,0.00249427249902312,0.0,5399.283984375,5399.081036108731,1.000030783885045,5382.527001953125,5390.453696129131,1.0031440981816224,5372.940478515625,5385.581933839639,1.0049339308527383,5394.061005859375,5365.909265728966,1.000999096867327,5284.026704101562,5313.4900310962485,1.0218438508498346,5239.534260253906,5199.029938792184,1.030521020975411,52.82134524531091,4.546128949089507,-0.30165716366158835,1.400390625,17.115862868167042,38.88798828125,28.166886287244466,49.193994140625,28.330107825408223,47.8294921875,-0.0051112539625916,0.007897881614809643,0.004670350312160787,0.008720751239250424,0.00025942528795930286,0.016355605538650675,2,13,12,2017,0,0,0
2017-12-14,5357.14013671875,5400.27978515625,5357.14013671875,5392.0,78206300,-0.02319386134914314,0.0,5393.9400390625,5385.100736312071,0.9931775470106735,5380.96201171875,5384.396685327243,0.9955729338084677,5373.977978515625,5382.873191256697,0.9968667825093087,5393.619609375,5365.5653783168,0.9932365507213666,5285.728603515625,5314.354389623427,1.0135102534692433,5241.459011230469,5200.603174592449,1.0220704054425342,45.66417721728102,1.7044722444697982,0.09956871796468897,-15.64990234375,25.333883797846585,41.40390625,29.184382969559323,47.801953125,27.281669543964608,48.3684814453125,-0.007835993862945756,0.0014656744466592375,-0.004962931287408212,-0.005352810538302721,-0.002912807355204383,0.012959958740853761,3,14,12,2017,0,0,0
2017-12-15,5349.2998046875,5360.8701171875,5330.10009765625,5340.33984375,157439000,-0.007551037117785708,0.0,5383.98203125,5373.167092437214,0.9935582573713666,5384.202978515625,5378.015434301835,0.9935174855094807,5375.48447265625,5379.675725869155,0.9951288729226279,5393.407607421875,5364.927512684279,0.9918219044535633,5287.907700195313,5315.046378040537,1.0116099047057723,5243.4305102539065,5202.082743051107,1.020190845330468,48.50846405140528,-1.1667607459094143,-0.15369717481013168,32.40966796875,31.771225629087855,41.119921875,22.25559958031698,42.952978515625,24.81637730450369,47.6119873046875,-0.0014635293890318257,-0.01314993458452074,-0.00922193193731291,-0.002874410880474798,0.006095606103448947,0.0033800551194898,4,15,12,2017,0,0,1
2017-12-18,5420.580078125,5427.8701171875,5386.39990234375,5386.39990234375,81891400,0.018700243484455426,0.0,5390.73203125,5388.971420999809,1.0055369190495784,5387.331982421875,5385.754460451501,1.0061715327385816,5379.490966796875,5383.571378464951,1.0076381039733562,5394.502607421875,5367.109966230973,1.0048340825097104,5291.17580078125,5317.136154279833,1.0244566202704215,5245.731010742187,5204.256845887664,1.0333316876188958,53.73822197804063,2.2831698149993827,0.33367622315177126,31.2900390625,35.85085869250606,43.57197265625,25.071705944359902,42.148974609375,25.32563939597862,47.4205078125,0.013325159561077271,0.006998058816059194,0.006265280231699366,0.00963713500137886,0.005805966803735574,0.0012727246653065905,0,18,12,2017,0,0,0
2017-12-19,5382.91015625,5420.64013671875,5380.14990234375,5409.64990234375,63736200,-0.026545442417731935,0.0,5381.87607421875,5386.95099941654,1.0001921415537982,5388.07001953125,5385.237314233045,0.9990423540780751,5380.3289794921875,5383.50840492067,1.0004797432959307,5394.8878125,5367.729581525838,0.9977798136557635,5293.734604492188,5318.43860976439,1.0168454897006245,5247.738012695312,5206.034490766891,1.0257581729933316,48.25055745637396,1.9550798220943761,0.6579569429402923,7.38037109375,29.499995410244683,38.183984375,24.79275801361143,41.92900390625,25.13755185889247,46.49501953125,-0.0069494263219205266,0.0056307550312779675,-0.008158878836803107,0.008145123442497182,0.0013729569714466816,-0.016056270849517884,1,19,12,2017,0,0,0
2017-12-20,5352.77001953125,5382.3701171875,5338.02978515625,5377.919921875,68688100,0.007302665137871367,0.0,5372.5400390625,5375.557339454777,0.996320172695316,5385.91201171875,5379.334169741809,0.9938465403602232,5380.3294921875,5380.580939645488,0.9948777351468403,5394.695009765625,5367.142932035854,0.9922284781329656,5296.1898046875,5319.118439660764,1.010683192432732,5249.535263671875,5207.494545779473,1.0196655038349367,47.712413924698964,-0.7285922447499615,0.38064710540224156,-21.580078125,29.931187087543375,40.04208984375,26.963785210391876,39.4650390625,25.136960071752117,46.7995361328125,-0.0055992271548048755,-0.006164199575593665,-0.00864535722947779,0.007568848256586769,-0.004015383764152447,-0.024537925702930563,2,20,12,2017,0,0,1
2017-12-21,5385.97021484375,5389.7998046875,5323.5400390625,5332.39013671875,70387200,0.014236960862814785,0.0,5378.3060546875,5379.028297917768,1.0014250137642446,5386.123046875,5380.540723396707,0.9999716248533649,5380.6510009765625,5381.094203950084,1.0009885818400455,5395.198212890625,5367.881256851851,0.9982895905427855,5298.744604492187,5320.44223718914,1.0164615615324457,5251.467114257813,5209.270423083595,1.0256124807905127,58.32531064855462,-0.1744326454709153,0.2696311552276102,2.1103515625,28.984831335793583,44.66611328125,26.95419598725011,43.035009765625,25.16743471145082,47.0340087890625,0.006202432608043873,0.003961063978919821,0.005381617316185805,0.018411321595416474,0.0003919774318221769,-0.02497668838292555,3,21,12,2017,0,0,0
2017-12-22,5364.72021484375,5385.9599609375,5355.43994140625,5371.0,46753800,-0.00597703714746356,0.0,5381.39013671875,5374.258936893096,0.9969023019235761,5382.686083984375,5377.664267296169,0.9966622855466009,5379.364013671875,5379.534776416148,0.9972777825053469,5395.4578125,5367.75729442016,0.9943030603288124,5300.357407226563,5321.319028825865,1.0121431070911244,5253.419416503906,5210.817187180712,1.0211863530237442,46.622518689951534,-1.4334308779962157,-0.07098125141715494,-34.36962890625,25.768859528400373,44.61611328125,27.306031874370117,42.868017578125,25.29722592862403,46.2860107421875,-0.0039454358550730095,-0.0007673219962122113,0.0028826969359125876,0.006272495729938488,-0.00636581903633926,-0.02542562991275621,4,22,12,2017,0,0,1
2017-12-27,5368.83984375,5388.14013671875,5352.52978515625,5359.81982421875,41098800,0.007100124178774703,0.0,5371.04208984375,5372.452572512064,0.9995899778745145,5380.887060546875,5376.05982665141,0.997761109523148,5379.801513671875,5378.516211400324,0.9979624397119452,5395.57701171875,5367.799747335056,0.9950446137807543,5301.966904296875,5322.260035061986,1.0126128549385944,5255.336215820313,5212.389551922694,1.0215977861869243,49.05533147171373,-2.074858744256744,-0.47175674998507283,-17.990234375,13.62336651784245,43.444140625,27.59378999867926,43.508056640625,25.02049639307357,45.6125244140625,0.000767911231391194,0.005509947205026844,-0.009545147129880083,-0.008284570808759661,-0.0033396699198022795,-0.021810854451072226,2,27,12,2017,0,0,0
2017-12-28,5339.419921875,5370.43017578125,5331.16015625,5367.7001953125,42420600,0.0019631873189915883,0.0,5362.34404296875,5361.441688966376,0.9957249812936175,5372.11005859375,5369.398025782972,0.993914842331561,5377.248510742187,5374.792755255055,0.9929650659084072,5395.1380078125,5366.68681300329,0.9896725374111252,5303.1722021484375,5322.599834800858,1.0068351013968353,5256.966416015625,5213.653535703314,1.0156846171982716,45.43192879793516,-4.900645185125541,-1.3575344370131663,-87.77001953125,17.48724442801141,43.20009765625,25.073147210434097,40.692041015625,26.438375596148784,45.530517578125,-0.0054797540495175046,0.0050559171068194075,-0.008079316412982318,-0.024005863569894426,-0.016172277086087705,-0.03219833295851937,3,28,12,2017,0,0,0
2017-12-29,5312.56005859375,5344.0498046875,5312.56005859375,5336.14990234375,46218500,0.009084575796898031,0.0,5354.30205078125,5345.147812175501,0.9922040273799254,5363.421044921875,5359.063849930386,0.9905170625423337,5372.9740234375,5368.865831763503,0.9887559544155214,5393.7130078125,5364.564195183309,0.984954158832477,5304.84080078125,5322.401027351212,1.0014551346783795,5258.383015136718,5214.6376802096875,1.0103029854046535,41.08038175101156,-9.201399778781706,-2.9263075053668746,-86.89013671875,28.66456808714134,40.62998046875,29.253099052588883,40.33603515625,29.617956463409346,44.7650146484375,-0.005030483399743102,0.004530492095274674,-0.007511991135576768,-0.031865588158141556,-0.016092404518182835,-0.03577876158348503,4,29,12,2017,0,0,0
2018-01-02,5288.60009765625,5318.740234375,5258.66015625,5318.740234375,66802600,0.0334506588837189,0.0,5334.82802734375,5326.298574002418,0.9913346916806768,5356.567041015625,5346.252258607815,0.9873114734047109,5368.7645263671875,5361.22147613424,0.9850683656701217,5392.119208984375,5361.585210966562,0.9808017762004146,5306.574501953125,5321.731702010718,0.9966128046840275,5259.76521484375,5215.373624661893,1.0054821615860579,36.47317206724349,-14.377413512087514,-5.216528706711003,-68.5400390625,34.29400800292321,39.39404296875,37.69857775688346,42.030078125,35.117675670964196,44.916015625,-0.004510059307233916,-0.008005523855422525,-0.018078473014787155,-0.04260362101078319,-0.012794147122027866,-0.040846406618738396,1,2,1,2018,0,0,1
2018-01-03,5331.27978515625,5347.6298828125,5291.89013671875,5295.31005859375,75371700,0.002818380153630562,0.0,5328.13994140625,5327.958977720362,1.0005892945351529,5354.7650390625,5343.52999070753,0.9956141392320806,5369.4840087890625,5358.369886517289,0.9928849357647257,5391.29720703125,5360.39676289557,0.9888677215203929,5309.278100585938,5321.920772964096,1.0041440068034644,5261.409462890625,5216.52691979119,1.0132797727982261,43.67063043896729,-14.864202322944038,-7.146063429957611,-18.02001953125,29.998794230632555,44.43798828125,38.50657282808889,44.52705078125,34.132537470429305,43.7400146484375,0.008070129469406107,-0.015222548232711186,-0.0062333967752825625,-0.031500538648531085,-0.0033686688331544534,-0.02961607907504049,2,3,1,2018,0,0,1
2018-01-04,5413.68994140625,5430.72021484375,5360.009765625,5360.009765625,92583500,-0.003576770057855505,0.0,5337.1099609375,5356.535965615658,1.0143485858506274,5354.076025390625,5356.286345380025,1.0111343051037973,5370.70400390625,5363.638463173381,1.0080037807834383,5391.8348046875,5362.486691464615,1.0040533765425732,5312.19830078125,5323.737984220376,1.0191053938272738,5263.504411621094,5218.488740901788,1.028533372073094,48.59632306501957,-8.50216739044754,-7.417284222055597,-6.89013671875,47.06305562333777,51.4580078125,37.238842788002394,47.45107421875,35.29402070343755,44.8000244140625,0.015457856194201813,-0.010430024876616595,0.008353778276411372,-0.013639279216764333,-0.0012711068962075744,-0.014766632555530679,3,4,1,2018,0,0,1
2018-01-05,5470.75,5470.75,5422.77978515625,5424.16015625,76275800,0.012991570344773162,0.0,5363.3759765625,5394.607310410439,1.0200198576245103,5362.860009765625,5377.097918947293,1.0201179948829375,5375.465014648437,5373.839561918773,1.0177259055899175,5393.35380859375,5366.73231140718,1.0143502900334347,5315.50330078125,5326.649113245715,1.029206396917472,5265.694362792969,5220.998803181373,1.0389418038874303,56.98743408397056,1.1310232552032176,-5.707622726603834,87.83984375,76.26357429246869,53.198046875,52.16470512120071,48.199072265625,41.80169900529273,45.0640380859375,0.010539956889169089,-0.003037843305657595,0.024596319459152305,-0.008393973982866898,0.016318281598664663,-0.01008950820494825,4,5,1,2018,0,0,1
2018-01-08,5487.419921875,5499.14990234375,5478.919921875,5483.47021484375,72318000,0.009365409667429825,0.0,5398.34794921875,5425.544847565293,1.0164998576405473,5376.325,5397.156464934148,1.0206637288249873,5381.118505859375,5384.656739057461,1.0197545205332081,5395.604404296875,5371.4651588765055,1.0170167252263724,5318.611401367188,5329.832693614611,1.0317392093102382,5268.026962890625,5223.649759586285,1.04164613441234,63.44309986406403,9.995300027376288,-2.5670381758078094,134.64990234375,86.5360900835424,50.94609375,65.0561401364515,45.788037109375,48.717055108052286,42.6265380859375,0.0030470999177443225,-0.006611226754567712,0.03291442569169489,-0.00404197328127065,0.02515518168208941,-0.009846699505444811,0,8,1,2018,0,0,1
2018-01-09,5523.93994140625,5525.669921875,5491.91015625,5491.91015625,78844900,-0.018139191210215344,0.0,5445.41591796875,5458.343212178946,1.0144202067611376,5390.12197265625,5420.208006110894,1.0248265195906234,5388.122509765625,5397.921805947823,1.0252068195172743,5396.975205078125,5377.444562112966,1.0235251657648272,5322.382299804687,5333.6764014916735,1.0378698166061764,5270.55951171875,5226.637721594444,1.0480746738793338,67.01350470690647,19.739617574708063,1.8942929742953654,137.9697265625,75.17607451106618,45.68203125,80.19717959663672,42.538037109375,58.265726906267865,42.7865234375,0.006655225962508782,0.003498798297081107,0.04449945910152975,0.0018354094820161038,0.02561650381620284,-0.0020450393835259595,1,9,1,2018,0,0,0
2018-01-10,5504.68017578125,5529.2998046875,5487.56005859375,5518.31982421875,96478300,-0.005363698100266934,0.0,5480.09599609375,5473.788866713047,1.0044860855913882,5404.11796875,5435.566582414594,1.0186084403806068,5393.402026367187,5408.089269741482,1.020632274187989,5397.1862109375,5382.434194021526,1.0199166678047742,5326.287602539062,5337.062614843942,1.0334928540391148,5272.851911621094,5229.404313178392,1.0439663901140896,59.117149792976114,25.612709932877806,6.637976366011854,139.9599609375,42.063716735646295,42.88203125,87.18036353445466,43.660009765625,63.82993229865307,43.264013671875,-0.0034865993890760283,0.002938913131474985,0.03252509671463777,0.0019457518033731969,0.026088958106378346,0.0017324371375095904,2,10,1,2018,0,0,0
2018-01-11,5488.5498046875,5516.58984375,5478.97021484375,5514.08984375,83544400,0.021313061771100816,0.0,5495.06796875,5478.709179371199,0.9988138155706958,5416.08896484375,5445.199895555123,1.0133788127030592,5398.488012695312,5415.752177831579,1.016682780767577,5397.084609375,5386.595590518231,1.016947148679793,5330.2972021484375,5340.062361177478,1.0296892643200601,5274.949460449218,5231.98287528296,1.0404933442187125,62.01325094617886,28.63549958569729,11.03748100994894,119.7099609375,20.114223928291427,36.2638671875,89.97214594620799,43.8609375,67.24014659364336,43.6844970703125,-0.0029303012307088094,-0.005167653352230683,0.01382788155425918,-0.0011429422472046813,0.022297174887207172,0.0013390918797688833,3,11,1,2018,0,0,1
2018-01-12,5517.06005859375,5520.18017578125,5486.08984375,5502.6298828125,80659900,0.006285654098304505,0.0,5504.32998046875,5491.4928057787165,1.0023127389110338,5433.852978515625,5458.265379743963,1.0153127220053817,5402.981518554688,5425.400547427977,1.0211139978264405,5397.360009765625,5391.711844168251,1.0221775180109438,5334.149204101563,5343.5672660768105,1.0342905395956197,5277.086560058594,5234.8194641716245,1.0454746185805395,68.75243834199432,32.95177384654653,15.42033957726846,177.64013671875,16.44454410380609,33.487890625,90.68645692192676,43.34296875,72.08737623022687,42.0175048828125,0.005194496710570151,0.0013376645992566605,0.008465029217886055,-0.0017098869688112472,0.03326955723991265,-0.0021865646552420293,4,12,1,2018,0,0,0
2018-01-15,5509.68994140625,5525.009765625,5501.27978515625,5515.5498046875,56215000,,,5508.783984375,5497.558517654561,1.000164456808221,5453.565966796875,5467.615300046197,1.0102912433719655,5408.493505859375,5433.428108759241,1.0187106512076316,5397.2680078125,5396.338436216801,1.0208294147022197,5338.0922021484375,5346.856824004126,1.0321458927196403,5279.0224609375,5237.554493795849,1.0436951125280467,65.00652668835122,35.370021838275534,19.410276029469877,197.1298828125,13.465515853014168,34.187890625,82.44159863469945,42.5669921875,75.91608372895553,41.451513671875,-0.0013358776430246744,-0.0007490057608265932,0.004058377133208557,-0.0058282839923468055,0.03710638197748306,-0.0021551586916981336,0,15,1,2018,0,0,1
2018-01-16,5513.81982421875,5535.9501953125,5500.22021484375,5513.7001953125,69422000,-0.018655636402802878,0.0,5506.7599609375,5502.978953175958,1.0012820357762695,5476.087939453125,5476.016122623025,1.0068902992762008,5416.327490234375,5441.084462612528,1.0179997118269073,5397.334404296875,5400.9455494717795,1.0215820275707097,5342.0991015625,5350.163022028178,1.032144802893309,5281.162009277344,5240.3034025562765,1.0440542847450427,68.86861007162949,37.19103274745703,22.966427373067308,225.2197265625,11.185411970197562,34.58193359375,60.10541803883488,40.131982421875,78.38193340418596,41.0810302734375,0.0007495671909707458,0.0036093238243635195,-0.0018320469257172567,-0.003873339701127687,0.04258588707856936,0.0073148794131396855,1,16,1,2018,0,0,0
2018-01-17,5493.990234375,5518.39013671875,5485.02001953125,5496.259765625,72741600,-0.008232391164553321,0.0,5504.62197265625,5499.982713575639,0.9980685797618687,5492.358984375,5479.284142941566,1.0002970035288372,5423.56201171875,5446.1231075422875,1.0129856029126385,5396.8548046875,5404.594360644454,1.0179985256603776,5345.995703125,5353.011085639006,1.0276832491959338,5283.1263110351565,5242.82764963905,1.0399127166237536,65.23216590716217,36.61207364036272,25.695556626526393,162.71044921875,12.612882348052016,32.9080078125,32.00273092984505,37.89501953125,78.54695122057849,41.21103515625,-0.003596343456246265,-0.0001528425334467176,-0.0019419732055064864,-0.0002129004144982849,0.030519960642804822,0.0021999657432760777,2,17,1,2018,0,0,1
2018-01-18,5494.830078125,5515.16015625,5474.10986328125,5511.2998046875,82084500,-0.00830038672850053,0.0,5505.87802734375,5498.265168425426,0.9979934264500807,5500.472998046875,5482.110676611281,0.9989741027864553,5427.27451171875,5450.761866645404,1.0124474202033418,5396.60640625,5408.133016231927,1.018201007166512,5350.14650390625,5355.819382519917,1.0270429181917007,5285.1412109375,5245.335136489656,1.039675168329193,70.32943028029933,35.80823767451511,27.71809283612414,81.14013671875,10.793718693164243,33.594140625,16.24974832878844,34.92900390625,80.1371980159944,41.1900390625,0.00015286589785779015,-0.005732313674183365,0.0011442500589384785,0.002484874194669695,0.01498795416748111,0.007384710907375691,3,18,1,2018,0,0,1
